Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1122787284,23-01-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10359,-34.20718,22.0,376.27898
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1124186927,25-01-2024,19.55,-78.2,453357.0,AMP,Issue to Patient,4.0,17.10357,-68.41427,33.0,564.41773
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1124189421,25-01-2024,19.55,-58.65,453368.0,AMP,Issue to Patient,3.0,17.10357,-51.3107,30.0,513.10703
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1124189471,25-01-2024,19.55,-78.2,453368.0,AMP,Issue to Patient,4.0,17.10357,-68.41427,26.0,444.69276
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1124189521,25-01-2024,19.55,-58.65,453368.0,AMP,Issue to Patient,3.0,17.10357,-51.3107,23.0,393.38205
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1124189896,25-01-2024,19.55,-78.2,453368.0,AMP,Issue to Patient,4.0,17.10357,-68.41427,19.0,324.96778
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1124190193,25-01-2024,19.55,-58.65,453368.0,AMP,Issue to Patient,3.0,17.10357,-51.3107,16.0,273.65708
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1124190444,25-01-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10357,-17.10357,15.0,256.55351
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1125204577,28-01-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10357,-17.10357,14.0,239.44995
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1125856972,29-01-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10357,-17.10357,13.0,222.34638
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1126508923,30-01-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10357,-17.10357,12.0,205.24281
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1126510878,30-01-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10357,-17.10357,11.0,188.13924
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1126520313,30-01-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10357,-34.20714,9.0,153.93211
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1126572870,30-01-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10357,-34.20714,7.0,119.72497
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1126600176,30-01-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10357,-17.10357,6.0,102.62141
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1126645699,30-01-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10357,-34.20714,4.0,68.41427
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1127045747,31-01-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10357,-17.10357,3.0,51.3107
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1127595157,01-02-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10354,-34.20708,16.0,273.65664
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1127658117,01-02-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10354,-34.20708,14.0,239.44956
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1127665654,01-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,13.0,222.34602
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1127670903,01-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,12.0,205.24248
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1129775949,05-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,21.0,359.17429
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1130027840,05-02-2024,19.55,-78.2,453368.0,AMP,Issue to Patient,4.0,17.10354,-68.41415,17.0,290.76014
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1130189831,06-02-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10354,-34.20708,15.0,256.55307
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1130841916,07-02-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10354,-34.20708,13.0,222.34599
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1131425550,08-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,12.0,205.24245
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1131441485,08-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,11.0,188.13892
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1131451796,08-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,10.0,171.03538
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1131455108,08-02-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10354,-34.20708,8.0,136.8283
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1132802543,11-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,17.0,290.76011
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1132804909,11-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,16.0,273.65658
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1132812002,11-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,15.0,256.55304
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1133379335,12-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,14.0,239.44951
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1134025468,13-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,13.0,222.34597
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1134142623,13-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,12.0,205.24243
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1136556993,18-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,11.0,188.1389
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1136634310,18-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,10.0,171.03536
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1137208348,19-02-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10354,-34.20707,8.0,136.82829
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1137742855,20-02-2024,19.55,-39.1,453368.0,AMP,Issue to Patient,2.0,17.10354,-34.20707,6.0,102.62122
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1138308215,21-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,5.0,85.51768
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1138340343,21-02-2024,19.55,-19.55,453368.0,AMP,Issue to Patient,1.0,17.10354,-17.10354,4.0,68.41414
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1139959867,24-02-2024,19.55,-78.2,453368.0,AMP,Issue to Patient,4.0,17.10352,-68.41409,30.0,513.10569
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1139959872,24-02-2024,19.55,-97.75,453366.0,AMP,Issue to Patient,5.0,17.10352,-85.51762,25.0,427.58808
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1140685990,26-02-2024,19.55,-19.55,453366.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,24.0,410.48456
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1140754467,26-02-2024,19.55,-19.55,453366.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,23.0,393.38103
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1141275673,27-02-2024,19.55,-19.55,453366.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,22.0,376.27751
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1143008348,01-03-2024,19.55,-19.55,453366.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,21.0,359.17399
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1143432319,02-03-2024,19.55,-117.3,453366.0,AMP,Issue to Patient,6.0,17.10352,-102.62114,15.0,256.55285
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1143471550,02-03-2024,19.55,-58.65,453366.0,AMP,Issue to Patient,3.0,17.10352,-51.31057,12.0,205.24228
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1145635907,06-03-2024,19.55,-19.55,453366.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,11.0,188.13875
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1145661713,06-03-2024,19.55,-39.1,453366.0,AMP,Issue to Patient,2.0,17.10352,-34.20705,9.0,153.93171
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1146949958,08-03-2024,19.55,-58.65,453366.0,AMP,Issue to Patient,3.0,17.10352,-51.31057,6.0,102.62114
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1151088041,17-03-2024,19.55,-136.85,453366.0,AMP,Issue to Patient,7.0,17.10352,-119.72465,34.0,581.51974
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1151219892,17-03-2024,19.55,-136.85,453366.0,AMP,Issue to Patient,7.0,17.10352,-119.72465,27.0,461.79508
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1151649626,18-03-2024,19.55,-78.2,453366.0,AMP,Issue to Patient,4.0,17.10352,-68.41409,23.0,393.381
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1151765987,18-03-2024,19.55,-78.2,453366.0,AMP,Issue to Patient,4.0,17.10352,-68.41409,19.0,324.96691
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1151856014,18-03-2024,19.55,-19.55,453366.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,18.0,307.86339
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1152283635,19-03-2024,19.55,-39.1,453366.0,AMP,Issue to Patient,2.0,17.10352,-34.20704,16.0,273.65635
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1153372484,21-03-2024,19.55,-58.65,453366.0,AMP,Issue to Patient,3.0,17.10352,-51.31056,33.0,564.41611
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1153372489,21-03-2024,19.55,-39.1,453370.0,AMP,Issue to Patient,2.0,17.10352,-34.20704,31.0,530.20908
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1154514473,24-03-2024,19.55,-39.1,453366.0,AMP,Issue to Patient,2.0,17.10352,-34.20704,29.0,496.00204
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1155073350,25-03-2024,19.55,-39.1,453366.0,AMP,Issue to Patient,2.0,17.10352,-34.20704,27.0,461.795
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1157656982,30-03-2024,19.55,-19.55,453366.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,26.0,444.69148
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1157965452,31-03-2024,19.55,-78.2,453366.0,AMP,Issue to Patient,4.0,17.10352,-68.41407,22.0,376.27741
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1157965457,31-03-2024,19.55,-78.2,453370.0,AMP,Issue to Patient,4.0,17.10352,-68.41407,18.0,307.86333
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1158576536,01-04-2024,19.55,-78.2,453366.0,AMP,Issue to Patient,4.0,17.10352,-68.41407,14.0,239.44926
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1161459518,08-04-2024,19.55,-19.55,453370.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,13.0,222.34574
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1163764010,16-04-2024,19.55,-19.55,453370.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,22.0,376.27738
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1164413082,17-04-2024,19.55,-39.1,453370.0,AMP,Issue to Patient,2.0,17.10352,-34.20703,20.0,342.07035
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1164888032,18-04-2024,19.55,-19.55,453370.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,19.0,324.96683
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1166337627,21-04-2024,19.55,-78.2,453370.0,AMP,Issue to Patient,4.0,17.10352,-68.41407,15.0,256.55276
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1166343940,21-04-2024,19.55,-58.65,453370.0,AMP,Issue to Patient,3.0,17.10352,-51.31055,12.0,205.24221
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1166886855,22-04-2024,19.55,-39.1,453370.0,AMP,Issue to Patient,2.0,17.10352,-34.20703,10.0,171.03517
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1167523412,23-04-2024,19.55,-78.2,453370.0,AMP,Issue to Patient,4.0,17.10352,-68.41407,6.0,102.6211
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1167628880,23-04-2024,19.55,-39.1,453370.0,AMP,Issue to Patient,2.0,17.10352,-34.20703,4.0,68.41407
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1168189247,24-04-2024,19.55,-78.2,453370.0,AMP,Issue to Patient,4.0,17.10352,-68.41406,20.0,342.07032
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1170022347,28-04-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,19.0,324.9668
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1170658606,29-04-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,18.0,307.86329
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1171278367,30-04-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,17.0,290.75977
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1171310172,30-04-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,16.0,273.65626
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1172806143,02-05-2024,19.55,-117.3,453371.0,AMP,Issue to Patient,6.0,17.10352,-102.6211,10.0,171.03516
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1173864476,05-05-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,9.0,153.93164
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1177747825,12-05-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,8.0,136.82813
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1179718869,15-05-2024,19.55,-39.1,453371.0,AMP,Issue to Patient,2.0,17.10352,-34.20703,6.0,102.6211
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1179722620,15-05-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,5.0,85.51758
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1180392245,16-05-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,24.0,410.48436
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1180416859,16-05-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,23.0,393.38085
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1181351329,18-05-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,22.0,376.27733
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1183886683,22-05-2024,19.55,-97.75,453371.0,AMP,Issue to Patient,5.0,17.10352,-85.51758,37.0,632.83006
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1185558785,25-05-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,36.0,615.72654
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1187121064,28-05-2024,19.55,-78.2,453371.0,AMP,Issue to Patient,4.0,17.10352,-68.41406,32.0,547.31248
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1187126719,28-05-2024,19.55,-19.55,453371.0,AMP,Issue to Patient,1.0,17.10352,-17.10352,31.0,530.20897
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1187181150,28-05-2024,19.55,-78.2,453371.0,AMP,Issue to Patient,4.0,17.10352,-68.41406,27.0,461.79491
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1187225899,28-05-2024,19.55,-97.75,453371.0,AMP,Issue to Patient,5.0,17.10352,-85.51758,22.0,376.27733
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1188827743,30-05-2024,19.55,-39.1,453371.0,AMP,Issue to Patient,2.0,17.10352,-34.20703,20.0,342.0703
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1188833767,30-05-2024,19.55,-39.1,453371.0,AMP,Issue to Patient,2.0,17.10352,-34.20703,18.0,307.86327
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1188901147,30-05-2024,19.55,-78.2,453371.0,AMP,Issue to Patient,4.0,17.10352,-68.41406,14.0,239.44921
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1189105706,31-05-2024,19.55,-273.7,453371.0,AMP,Physical Inv Adjust,14.0,17.10352,-239.44921,0.0,0.0
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1189755702,01-06-2024,19.55,-97.75,453372.0,AMP,Issue to Patient,5.0,17.10351,-85.51757,14.0,239.44921
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1189945659,02-06-2024,19.55,-39.1,453370.0,AMP,Issue to Patient,2.0,17.10351,-34.20703,12.0,205.24218
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1189946293,02-06-2024,19.55,-19.55,453370.0,AMP,Issue to Patient,1.0,17.10351,-17.10351,11.0,188.13866
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1190041331,02-06-2024,19.55,-19.55,453370.0,AMP,Issue to Patient,1.0,17.10351,-17.10351,10.0,171.03515
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1193256495,07-06-2024,19.55,-39.1,453373.0,AMP,Issue to Patient,2.0,17.10351,-34.20703,28.0,478.8984
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1193256505,07-06-2024,19.55,-78.2,453370.0,AMP,Issue to Patient,4.0,17.10351,-68.41406,24.0,410.48434
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1194726645,10-06-2024,19.55,-19.55,453370.0,AMP,Issue to Patient,1.0,17.10351,-17.10351,23.0,393.38083
6830010571,DEPOMEDROL-80MG INJECTION-1'S,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1199309679,21-06-2024,19.55,-58.65,453370.0,AMP,Issue to Patient,3.0,17.10351,-51.31054,20.0,342.07029
