Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1120296292,18-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,16.0,39.74887
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1120468096,18-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,15.0,37.26456
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1120486140,18-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,14.0,34.78026
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_ER,RYN 11206-E.R. (Emergency Room),,15484596,1121218281,20-01-2024,2.84,-2.84,505612.0,AMP,Move Order Issue,1.0,2.4843,-2.4843,13.0,32.29595
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1121545752,21-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,12.0,29.81165
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1122146033,22-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,12.0,29.81165
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1123435413,24-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,22.0,54.65469
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1123912118,25-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,21.0,52.17039
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_ER,RYN 11206-E.R. (Emergency Room),,15501661,1124198687,25-01-2024,2.84,-2.84,505612.0,AMP,Move Order Issue,1.0,2.4843,-2.4843,21.0,52.17039
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_ER,,,,1124448007,26-01-2024,2.84,-2.84,505621.0,AMP,Physical Inv Adjust,1.0,2.4843,-2.4843,20.0,49.68608
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1125473940,28-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,20.0,49.68608
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1125786197,29-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,19.0,47.20178
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1125787793,29-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,18.0,44.71748
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1125998616,29-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,17.0,42.23317
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1126501467,30-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,16.0,39.74887
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1127065354,31-01-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,16.0,39.74887
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1127539104,01-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,25.0,62.1076
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1127693638,01-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,24.0,59.6233
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1127912083,01-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,23.0,57.139
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1128157915,02-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,22.0,54.65469
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1128537706,03-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,21.0,52.17039
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1128587697,03-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,20.0,49.68608
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1128619122,03-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,19.0,47.20178
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1129076766,04-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,18.0,44.71748
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1129122719,04-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,17.0,42.23317
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1129211803,04-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,16.0,39.74887
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1129711309,05-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,15.0,37.26456
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1130280385,06-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,14.0,34.78026
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1131039480,07-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,28.0,69.56052
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1131459734,08-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,27.0,67.07621
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1131498932,08-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,26.0,64.59191
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1131946593,09-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,25.0,62.1076
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1132180204,10-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,24.0,59.6233
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1132331825,10-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,23.0,57.139
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1132894256,11-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,22.0,54.65469
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1133540596,12-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,26.0,64.59191
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1134058962,13-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,25.0,62.1076
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1134192261,13-02-2024,2.84,-2.84,505622.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,24.0,59.6233
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1134831165,14-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,23.0,57.139
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1135373876,15-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,22.0,54.65469
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1135462824,15-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,21.0,52.17039
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1136865213,18-02-2024,2.84,-5.68,505624.0,AMP,Issue to Patient,2.0,2.4843,-4.96861,19.0,47.20178
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1137230437,19-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,23.0,57.139
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1137272580,19-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,22.0,54.65469
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1137798566,20-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,21.0,52.17039
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1139622863,24-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,20.0,49.68608
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1139775801,24-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,19.0,47.20178
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1139846906,24-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,18.0,44.71748
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1140131751,25-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,17.0,42.23317
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1140211581,25-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,16.0,39.74887
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1140242781,25-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,15.0,37.26456
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1140826459,26-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,14.0,34.78026
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1141321738,27-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,13.0,32.29595
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1141912024,28-02-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,12.0,29.81165
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1143234285,02-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,21.0,52.17039
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1143798265,03-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,20.0,49.68608
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1143919377,03-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,19.0,47.20178
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1143951820,03-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,18.0,44.71748
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1144002609,03-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,17.0,42.23317
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1144037112,03-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,16.0,39.74887
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1144057667,03-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,15.0,37.26456
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1144446736,04-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,14.0,34.78026
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1144546449,04-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,13.0,32.29595
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1145123535,05-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,22.0,54.65469
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1145734294,06-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,21.0,52.17039
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1145981319,06-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,20.0,49.68608
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1146386736,07-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,19.0,47.20178
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1146579301,07-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,18.0,44.71748
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1147058018,09-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,17.0,42.23317
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1147127219,09-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,16.0,39.74887
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1147765617,10-03-2024,2.84,-2.84,505624.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,20.0,49.68608
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1147866098,10-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,19.0,47.20178
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1148372625,11-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,18.0,44.71748
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1148876466,12-03-2024,2.84,-2.84,505623.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,24.0,59.6233
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1148978118,12-03-2024,2.84,-2.84,505615.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,23.0,57.139
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1149437397,13-03-2024,2.84,-2.84,505615.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,22.0,54.65469
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1149859166,14-03-2024,2.84,-2.84,505615.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,21.0,52.17039
6830010172,ISOPTIN (VERAPAMIL) 2.5 MG/ML AMP 1'S,Medicine,Rayan Hospital Clinics,RAY_CATHLB,,,,1149935082,14-03-2024,2.84,-2.84,505615.0,AMP,Issue to Patient,1.0,2.4843,-2.4843,20.0,49.68608
